TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"C-1992305","Magic","Unlimited Edition","Mana Vault","Purplemana SKU: [WP-1149-20150]","","R","Heavily Played","","","","","1","0","184.0000","https://static.tcgplayer.com/D52BA646-D106-4F67-A0D7-3E46FD707BA4"
"C-1998156","Magic","Unlimited Edition","Mox Emerald","Purplemana SKU: [JL-01289-55345]","","R","Moderately Played","","","","","1","0","3737.5000","https://static.tcgplayer.com/F632FAF9-3104-4DC0-848E-5AB84D564E09"
"C-1992208","Magic","Unlimited Edition","Mox Emerald","Purplemana SKU: [XX-01319-56901]","","R","Heavily Played","","","","","1","0","2873.8500","https://static.tcgplayer.com/96F87964-542E-4BC0-BD9A-60CDDBC68088"
"339717","Magic","Unlimited Edition","Mox Jet","","","R","Moderately Played","","","3595.0000","3595.0000","0","0","4999.0000",""
"355475","Magic","Unlimited Edition","Mox Jet","","","R","Heavily Played","3388.11","","2757.9900","2756.0000","0","0","4124.9800",""
"C-1992207","Magic","Unlimited Edition","Mox Jet","Purplemana SKU: [XX-01319-56902]","","R","Heavily Played","","","","","1","0","3218.8500","https://static.tcgplayer.com/A3227AB9-50D7-4880-930D-8BD1E271859D"
"C-1914830","Magic","Unlimited Edition","Mox Pearl","Purplemana SKU: [AM-00956-17191]","","R","Heavily Played","","","","","1","0","3218.8500","https://static.tcgplayer.com/8CE51D1C-55AB-4697-A639-5CFA7B20AEA5"
"C-1914836","Magic","Unlimited Edition","Mox Pearl","Purplemana SKU: [XX-01283-55205]","","R","Heavily Played","","","","","1","0","3103.8500","https://static.tcgplayer.com/35C2DB03-B14F-4E94-A196-6144615A98F1"
"C-1924550","Magic","Unlimited Edition","Mox Pearl","Purplemana SKU: [XX-01287-55235].  INKED ON BACK.","","R","Damaged","","","","","1","0","2875.0000","https://static.tcgplayer.com/96E7A04A-A8C4-42A9-9E89-7CC5A74F657E"
"C-1992394","Magic","Unlimited Edition","Mox Pearl","Purplemana SKU: [XX-01319-56903]","","R","Damaged","","","","","1","0","2873.8500","https://static.tcgplayer.com/8FE21E40-A7D9-4681-B947-6ED9397D6521"
"355477","Magic","Unlimited Edition","Mox Ruby","","","R","Heavily Played","3195.89","","2689.9900","2689.9900","0","0","3399.0000",""
"C-1924543","Magic","Unlimited Edition","Mox Sapphire","Purplemana SKU: [XX-01287-55234]","","R","Heavily Played","","","","","1","0","3299.0000","https://static.tcgplayer.com/C46070BB-C81C-40D6-B28D-D531DCA2D990"
"C-1992309","Magic","Unlimited Edition","Natural Selection","Purplemana SKU: [AM-00928-10441]","","R","Lightly Played","","","","","1","0","182.8500","https://static.tcgplayer.com/EDAF9DE0-85A9-4D3D-86FD-840D60EFA098"
"C-1973204","Magic","Unlimited Edition","Savannah","Purplemana SKU: [AP-02162022-3405]","","R","Heavily Played","","","","","1","0","603.7500","https://static.tcgplayer.com/B54D666D-7480-46D1-BC84-67ACB1556F4A"
"C-2011324","Magic","Unlimited Edition","Savannah Lions","Purplemana SKU: [XX-00961-19311]","","R","Moderately Played","","","","","1","0","171.3500","https://static.tcgplayer.com/FE8FB451-A2F0-4042-9E77-14970E2AF9D1"
"C-1992344","Magic","Unlimited Edition","Savannah Lions","Purplemana SKU: [XX-00961-19313]","","R","Moderately Played","","","","","1","0","159.8500","https://static.tcgplayer.com/D0436753-564D-4320-BADB-C116A83BB723"
"C-1998235","Magic","Unlimited Edition","Stasis","Purplemana SKU: [XX-01319-56913]","","R","Lightly Played","","","","","1","0","69.0000","https://static.tcgplayer.com/2F1CD5E2-FC50-4B96-AE87-9EA6E1E2678D"
"C-1998887","Magic","Unlimited Edition","Stasis","Purplemana SKU: [XX-01319-56911]","","R","Moderately Played","","","","","1","0","63.2500","https://static.tcgplayer.com/569EFEB3-3A21-4AD5-806E-D2A64B796720"
"C-1998240","Magic","Unlimited Edition","Stasis","Purplemana SKU: [XX-01319-56912]","","R","Moderately Played","","","","","1","0","57.5000","https://static.tcgplayer.com/F5A8C75F-1830-4FD0-BEA0-0E093A0FB43F"
"C-1998242","Magic","Unlimited Edition","Stasis","Purplemana SKU: [XX-01319-56914]","","R","Moderately Played","","","","","1","0","57.5000","https://static.tcgplayer.com/480A7F34-55BE-456E-807F-1709D39AA7A4"
"C-1917141","Magic","Unlimited Edition","Taiga","Purplemana SKU: [AM-00928-12753]","","R","Moderately Played","","","","","1","0","899.0000","https://static.tcgplayer.com/8DF11721-61AB-4421-85A3-60B20E02576A"
"C-1917928","Magic","Unlimited Edition","Taiga","Purplemana SKU: [XX-01280-54559]","","R","Moderately Played","","","","","1","0","699.0000","https://static.tcgplayer.com/7F1D876E-AF6C-4DD1-80FE-7A0617A1F41D"
"C-1927257","Magic","Unlimited Edition","Taiga","Purplemana SKU: [AM-00966-19563]","","R","Heavily Played","","","","","1","0","833.7500","https://static.tcgplayer.com/A228D916-11FF-4870-B23D-DE146F26C9FC"
"C-1915056","Magic","Unlimited Edition","Time Vault","Purplemana SKU: [AM-00928-10347]","","R","Moderately Played","","","","","1","0","1435.2000","https://static.tcgplayer.com/1FC515D9-F01D-403F-BB19-ECA261F7E24A"
"22035","Magic","Unlimited Edition","Time Walk","","","R","Near Mint","","","8001.9400","7999.9500","0","0","6000.0000",""
"C-1976506","Magic","Unlimited Edition","Time Walk","Purplemana SKU: [XX-01301-55885]","","R","Moderately Played","","","","","1","0","3760.1400","https://static.tcgplayer.com/6BAE0CD8-87E9-438A-BCC3-5AA3B44C27A0"
"C-1913930","Magic","Unlimited Edition","Time Walk","Purplemana SKU: [XX-01280-54560]","","R","Heavily Played","","","","","1","0","3680.0000","https://static.tcgplayer.com/04A1F484-7013-4BEE-BA5E-A0D78DC2A7EF"
"324042","Magic","Unlimited Edition","Time Walk","","","R","Damaged","2500.00","","2195.0000","2195.0000","0","0","2989.9900",""
"C-1907918","Magic","Unlimited Edition","Timetwister","Purplemana SKU: [XX-01266-54091]","","R","Lightly Played","","","","","1","0","7199.9900","https://static.tcgplayer.com/48AAB123-6157-4B23-AD3D-EBE4103C4CED"
"C-1907920","Magic","Unlimited Edition","Timetwister","Purplemana SKU: [XX-01180-28669].  We have the best buylist around and have super fast shipping and awesome service.  Yeah!","","R","Moderately Played","","","","","1","0","7244.9900","https://static.tcgplayer.com/17F77A9F-D410-40EE-BB07-310FA5D3A4B3"
"355559","Magic","Unlimited Edition","Timetwister","","","R","Heavily Played","5149.48","","5150.4800","5149.4800","0","0","4000.0000",""
"C-1907927","Magic","Unlimited Edition","Timetwister","Purplemana SKU: [XX-01283-55204]","","R","Heavily Played","","","","","1","0","5299.9900","https://static.tcgplayer.com/3ABB8E28-D35F-4BFF-8D3D-A96F9F6448E9"
"C-1915057","Magic","Unlimited Edition","Tropical Island","Purplemana SKU: [AM-00966-19569]","","R","Lightly Played","","","","","1","0","1199.0000","https://static.tcgplayer.com/0E9DB3EC-91C5-4611-9FBB-C8F9A8B592AC"
"C-1915069","Magic","Unlimited Edition","Tropical Island","Purplemana SKU: [AM-00966-19568]","","R","Moderately Played","","","","","1","0","1268.7200","https://static.tcgplayer.com/D66F9D99-4545-4221-9B54-9B8CE5318ED7"
"C-1916271","Magic","Unlimited Edition","Tropical Island","Purplemana SKU: [AM-00992-20379]","","R","Moderately Played","","","","","1","0","1063.7500","https://static.tcgplayer.com/6C766AFF-4237-4465-A6E2-4B7189A07736"
"C-1916267","Magic","Unlimited Edition","Tropical Island","Purplemana SKU: [AM-00992-20380]","","R","Moderately Played","","","","","1","0","999.9900","https://static.tcgplayer.com/4274C166-A144-487F-880A-CE1CD605A811"
"C-1916501","Magic","Unlimited Edition","Tundra","Purplemana SKU: [WP-1149-20376]","","R","Moderately Played","","","","","1","0","977.5000","https://static.tcgplayer.com/F83D43A0-4E11-41FB-ACC0-56B2D537025D"
"C-1916495","Magic","Unlimited Edition","Tundra","Purplemana SKU: [WP-1149-20377]","","R","Moderately Played","","","","","1","0","977.5000","https://static.tcgplayer.com/A35AFB74-5C8D-439D-B7BE-C18304625198"
"C-1916494","Magic","Unlimited Edition","Tundra","Purplemana SKU: [WP-1149-20378]","","R","Moderately Played","","","","","1","0","899.0000","https://static.tcgplayer.com/D4D0020D-046C-4C41-85DD-947DBD7510A9"
"C-1916261","Magic","Unlimited Edition","Tundra","Purplemana SKU: [XX-01280-54557]","","R","Moderately Played","","","","","1","0","1092.5000","https://static.tcgplayer.com/80D66831-CA55-45C9-939E-A77908169CC8"
"C-1915061","Magic","Unlimited Edition","Underground Sea","Purplemana SKU: [JG-0514-34X]","","R","Moderately Played","","","","","1","0","999.0000","https://static.tcgplayer.com/A17B951B-0B93-4942-97FA-1D30A8B3AD97"
"C-1992415","Magic","Unlimited Edition","Vesuvan Doppelganger","Purplemana SKU: [AM-00966-19579]","","R","Heavily Played","","","","","1","0","113.8500","https://static.tcgplayer.com/E65C5ADD-EA05-41F9-A365-83301CED94CE"
"C-1999150","Magic","Unlimited Edition","Vesuvan Doppelganger","Purplemana SKU: [CW-00979-19722]","","R","Heavily Played","","","","","1","0","102.3500","https://static.tcgplayer.com/E5FF2A33-FACB-493F-9CEE-EDA51A061516"
"C-1992417","Magic","Unlimited Edition","Vesuvan Doppelganger","Purplemana SKU: [CW-00979-19723]","","R","Heavily Played","","","","","1","0","102.3500","https://static.tcgplayer.com/C7CEDD77-3FF0-4D74-A7D2-9F9EE951FAB0"
"C-1924554","Magic","Unlimited Edition","Volcanic Island","BOOP","","R","Moderately Played","","","","","1","0","1753.7500","https://static.tcgplayer.com/FA2D186E-4835-49D5-B793-842D9E510DBD"
"C-1924551","Magic","Unlimited Edition","Volcanic Island","Purplemana SKU: [AP-02162022-3404]","","R","Moderately Played","","","","","1","0","1753.7500","https://static.tcgplayer.com/6B7A6950-7FFA-45ED-BE56-CF9176C16006"
"C-1915067","Magic","Unlimited Edition","Volcanic Island","Purplemana SKU: [PM-L3276-29024]","","R","Moderately Played","","","","","1","0","1322.5000","https://static.tcgplayer.com/AC59BEA3-A21C-4EEF-8153-4E2B1B2EEF27"
"C-1932368","Magic","Unlimited Edition","Wheel of Fortune","Purplemana SKU: [WP-1129-20347]","","R","Moderately Played","","","","","1","0","599.0000","https://static.tcgplayer.com/2051EC08-4BD9-414B-B1DF-20B2A66FD604"
"C-1992215","Magic","Unlimited Edition","Wheel of Fortune","Purplemana SKU: [XX-01319-56910]","","R","Moderately Played","","","","","1","0","747.5000","https://static.tcgplayer.com/3E24774E-DA57-4183-A111-867B745F2C4C"
"C-1986067","Magic","Unlimited Edition","Word of Command","Purplemana SKU: [AP-032222-8971]","","R","Moderately Played","","","","","1","0","286.3500","https://static.tcgplayer.com/4CED1179-DFFF-4CE2-B524-31A813C51950"
"C-1989281","Magic","Unlimited Edition","Word of Command","Purplemana SKU: [XX-01280-54868]","","R","Heavily Played","","","","","1","0","228.8500","https://static.tcgplayer.com/7113A15A-D8C0-408D-B820-ABD85EF64105"
"C-1989281","Magic","Unlimited Edition","Word of Command","Purplemana SKU: [XX-01280-54868]","","R","Heavily Played","","","","","1","0","228.8500","https://static.tcgplayer.com/2C1D7FC1-C231-4342-8B8C-4583EC19AF96"
"C-1932321","Magic","Urza's Destiny","Academy Rector","BOOP","1","R","Moderately Played","","","","","1","0","747.5000","https://static.tcgplayer.com/2A192708-D63A-47CD-808D-1BA111D62F46"
"C-1939791","Magic","Urza's Destiny","Academy Rector","Purplemana SKU: [AM-00991-20353]","1","R","Moderately Played","","","","","1","0","747.5000","https://static.tcgplayer.com/2F09326D-7056-4A0F-848E-861B68E11BE7"
"C-1998267","Magic","Urza's Destiny","Replenish","Purplemana SKU: [XX-01280-54875]","15","R","Moderately Played","","","","","1","0","86.2500","https://static.tcgplayer.com/4785E20D-EDCF-46CD-82B5-5F34C8514E44"
"C-1998898","Magic","Urza's Destiny","Rofellos, Llanowar Emissary","Purplemana SKU: [AM-01313-56627]","118","R","Heavily Played","","","","","1","0","23.0000","https://static.tcgplayer.com/6006AC51-8210-4868-A62D-4A71C6A6A122"
"C-1932353","Magic","Urza's Destiny","Yavimaya Hollow","Purplemana SKU: [AP-03072022-4681]","","R","Lightly Played","","","","","1","0","690.0000","https://static.tcgplayer.com/19CA37DC-58CA-40EC-9973-EF2B66C2F1E3"
"C-1973276","Magic","Urza's Destiny","Yavimaya Hollow","Purplemana SKU: [AP-03072022-4678]","","R","Moderately Played","","","","","1","0","603.7500","https://static.tcgplayer.com/5BF8E949-8156-425D-984A-AED448DE155F"
"C-1936327","Magic","Urza's Destiny","Yavimaya Hollow","Purplemana SKU: [AP-03072022-4679]","","R","Moderately Played","","","","","1","0","632.5000","https://static.tcgplayer.com/BC47F1A2-116B-4395-B539-36F81494D946"
"C-1936339","Magic","Urza's Destiny","Yavimaya Hollow","Purplemana SKU: [AP-03072022-4680]","","R","Moderately Played","","","","","1","0","632.5000","https://static.tcgplayer.com/5C9208D3-5872-4645-B2BD-AAEA402ECF92"
"C-1936330","Magic","Urza's Destiny","Yavimaya Hollow","Purplemana SKU: [XX-01007-21917]","","R","Moderately Played","","","","","1","0","632.5000","https://static.tcgplayer.com/4B556CA5-5ADD-421D-8E39-D1CD83D93D34"
"C-1936336","Magic","Urza's Destiny","Yavimaya Hollow","Purplemana SKU: [XX-01007-21918]","","R","Moderately Played","","","","","1","0","632.5000","https://static.tcgplayer.com/F78A1D36-3C15-40F1-9D40-917EAD305F58"
"C-1973845","Magic","Urza's Destiny","Yawgmoth's Bargain","Purplemana SKU: [AP-03072022-4682]","75","R","Lightly Played","","","","","1","0","345.0000","https://static.tcgplayer.com/E14F33FB-D3EB-48CF-8226-6CD982F246EE"
"C-1976308","Magic","Urza's Destiny","Yawgmoth's Bargain","Purplemana SKU: [AP-03072022-4683]","75","R","Moderately Played","","","","","1","0","316.2500","https://static.tcgplayer.com/E4153E4B-9AF8-4880-8B20-CE78E98941D5"
"C-1976314","Magic","Urza's Destiny","Yawgmoth's Bargain","Purplemana SKU: [AP-03072022-4684]","75","R","Moderately Played","","","","","1","0","316.2500","https://static.tcgplayer.com/70729D78-AA17-4475-94ED-345600FAA3FD"
"C-1998945","Magic","Urza's Destiny","Yawgmoth's Bargain","Purplemana SKU: [AP-03072022-4685]","75","R","Moderately Played","","","","","1","0","287.5000","https://static.tcgplayer.com/6CA105AE-4AD6-408F-A90E-54C8B5D45744"
"C-1998222","Magic","Urza's Destiny","Yawgmoth's Bargain","Purplemana SKU: [XX-01007-21919]","75","R","Moderately Played","","","","","1","0","230.0000","https://static.tcgplayer.com/0550A5FD-CD46-45CA-8BF2-8857262C1DD7"
"C-1998289","Magic","Urza's Saga","Argothian Enchantress","Purplemana SKU: [XX-01281-54974]","","R","Moderately Played","","","","","1","0","40.2500","https://static.tcgplayer.com/32308C17-17DE-49FF-B5D2-E3B98C8C75D1"
"C-2013506","Magic","Urza's Saga","Contamination","Purplemana SKU: [XX-01305-56245]","123","R","Lightly Played","","","","","1","0","34.5000","https://static.tcgplayer.com/9FAC6DE7-9170-430D-8C79-ECA0F39F0F22"
"C-1998143","Magic","Urza's Saga","Energy Field","Purplemana SKU: [AM-00928-12767]","73","R","Lightly Played","","","","","1","0","5.7500","https://static.tcgplayer.com/40F064EC-57E3-48EF-9F97-DA2678BDE090"
"C-1917934","Magic","Urza's Saga","Gaea's Cradle","Purplemana SKU: [AM-00957-17241]","321","R","Lightly Played","","","","","1","0","829.0000","https://static.tcgplayer.com/621B4ACE-CEAD-4FA8-B19B-38077F1CDF26"
"C-1917937","Magic","Urza's Saga","Gaea's Cradle","Purplemana SKU: [XX-01271-54262]","321","R","Lightly Played","","","","","1","0","829.0000","https://static.tcgplayer.com/AF8B1758-2B95-475F-B55F-D2DB95C71C65"
"C-1924165","Magic","Urza's Saga","Gaea's Cradle","Purplemana SKU: [WP-1145-20324]","321","R","Moderately Played","","","","","1","0","833.7500","https://static.tcgplayer.com/B3BB32AA-0048-4DB0-B90A-3E0386EB07E9"
"C-1927270","Magic","Urza's Saga","Gaea's Cradle","Purplemana SKU: [XX-01280-54881]","321","R","Moderately Played","","","","","1","0","805.0000","https://static.tcgplayer.com/915305F8-2EE5-4FFC-89AF-6C57F40210FF"
"338129","Magic","Urza's Saga","Gilded Drake","","","R","Moderately Played","252.85","","229.0000","229.0000","0","0","173.0100",""
"C-1976297","Magic","Urza's Saga","Gilded Drake","Purplemana SKU: [XX-01280-54865]","","R","Moderately Played","","","","","1","0","249.0000","https://static.tcgplayer.com/1708EC00-93D7-4548-BD43-ED6CEAD87029"
"C-1976295","Magic","Urza's Saga","Gilded Drake","Purplemana SKU: [XX-01280-54867]","","R","Moderately Played","","","","","1","0","249.0000","https://static.tcgplayer.com/2C910115-997D-44E5-9585-009031AC1E7A"
"322371","Magic","Urza's Saga","Gilded Drake","","","R","Damaged","210.70","","200.9900","200.0000","0","0","115.0000",""
"2473697","Magic","Urza's Saga","Gilded Drake","","","R","Near Mint - Chinese (T)","","","349.9900","349.9900","0","0","115.0000",""
"C-2013420","Magic","Urza's Saga","Karn, Silver Golem","Purplemana SKU: [AM-00928-10595]","","R","Lightly Played","","","","","1","0","23.0000","https://static.tcgplayer.com/3CE0649F-EC9E-443C-AAC8-E1D915764D8C"
"C-2013418","Magic","Urza's Saga","Karn, Silver Golem","Purplemana SKU: [XX-01271-54328]","","R","Lightly Played","","","","","1","0","26.4500","https://static.tcgplayer.com/8D535A9D-1EE6-4CF5-A828-8B4906275CFD"
"C-1989260","Magic","Urza's Saga","Serra's Sanctum","Purplemana SKU: [AM-01313-56579]","","R","Moderately Played","","","","","1","0","264.5000","https://static.tcgplayer.com/7FBFB59A-6A1F-4D75-B2B3-379489E70C61"
"C-1989260","Magic","Urza's Saga","Serra's Sanctum","Purplemana SKU: [AM-01313-56579]","","R","Moderately Played","","","","","1","0","264.5000","https://static.tcgplayer.com/DCA9DAD1-F0A9-43B7-B928-E0BE2CF4CB2D"
"C-2011397","Magic","Urza's Saga","Time Spiral","Purplemana SKU: [AM-00928-11872]","103","R","Lightly Played","","","","","1","0","136.8500","https://static.tcgplayer.com/4AF10C16-CA7F-461A-9A97-BA3BFE1EE0B5"
"C-1992360","Magic","Urza's Saga","Time Spiral","Purplemana SKU: [SL-12422-05]","103","R","Lightly Played","","","","","1","0","136.8500","https://static.tcgplayer.com/1EF888E8-738D-4AA3-B292-6F9F34E1ED73"
"C-1992360","Magic","Urza's Saga","Time Spiral","Purplemana SKU: [SL-12422-05]","103","R","Lightly Played","","","","","1","0","136.8500","https://static.tcgplayer.com/428890E0-8F77-46A2-AB81-C86C96FAB06A"
"C-1998135","Magic","Weatherlight","Abeyance","Purplemana SKU: [XX-01305-56252]","","R","Lightly Played","","","","","1","0","10.3500","https://static.tcgplayer.com/3A6CEE75-549C-4FB2-BFDF-9CD5FFFD9770"
"C-1998134","Magic","Weatherlight","Doomsday","Purplemana SKU: [XX-01305-56243]","","R","Lightly Played","","","","","1","0","11.5000","https://static.tcgplayer.com/651E7092-FF5A-44F6-A095-362377C5DE48"
"C-1998232","Magic","Weatherlight","Null Rod","Purplemana SKU: [XX-01322-57149]","","R","Lightly Played","","","","","1","0","80.5000","https://static.tcgplayer.com/804B061D-5083-4752-9EC9-9387042664CB"
"C-2013521","Magic","Weatherlight","Scorched Ruins","Purplemana SKU: [XX-01305-56235]","","R","Lightly Played","","","","","1","0","27.6000","https://static.tcgplayer.com/27DA0AC2-7C25-441E-822A-1CEC5C43DF9F"
"C-2014286","Magic","Zendikar","Misty Rainforest","Purplemana SKU: [XX-01304-56175]","220","R","Lightly Played Foil","","","","","1","0","80.5000","https://static.tcgplayer.com/7D8C529E-83AB-4C9B-ACF6-5DD1FD402F20"
"C-2014296","Magic","Zendikar","Misty Rainforest","Purplemana SKU: [XX-01304-56175]","220","R","Lightly Played Foil","","","","","1","0","80.5000","https://static.tcgplayer.com/C8C75DAC-90B5-4E3A-BE77-476F1B4C2E49"
"C-2013444","Magic","Zendikar","Misty Rainforest","Purplemana SKU: [XX-01304-56176]","220","R","Lightly Played Foil","","","","","1","0","80.5000","https://static.tcgplayer.com/CFAC7BCC-C6A5-4EC1-9C30-E6E1868A1345"
"C-2013446","Magic","Zendikar","Scalding Tarn","Purplemana SKU: [XX-01304-56172]","223","R","Lightly Played Foil","","","","","1","0","80.5000","https://static.tcgplayer.com/37ADF029-2BCE-4496-9BD7-14D0358E6E2D"
"C-2013442","Magic","Zendikar","Scalding Tarn","Purplemana SKU: [XX-01304-56173]","223","R","Lightly Played Foil","","","","","1","0","86.2500","https://static.tcgplayer.com/A53BDABD-1D2B-4BAC-A18A-A4806A648A3F"
"C-2013443","Magic","Zendikar","Scalding Tarn","Purplemana SKU: [XX-01304-56174]","223","R","Lightly Played Foil","","","","","1","0","86.2500","https://static.tcgplayer.com/4EEBD806-41F7-4BFA-8BE4-F33897DE8641"
"C-2013448","Magic","Zendikar","Scalding Tarn","Purplemana SKU: [XX-01304-56171]","223","R","Moderately Played Foil","","","","","1","0","77.0500","https://static.tcgplayer.com/EDE6DD27-E49B-45A5-AE34-50675A1EAB7C"
"C-2014333","Magic","Zendikar Rising","Agadeem's Awakening (Extended Art)","Purplemana SKU: [XX-01325-57537]","336","M","Near Mint Foil","","","","","1","0","28.7500","https://static.tcgplayer.com/EEC4FAD3-CDE7-434C-811C-574FB271C546"
"4569072","Magic","Zendikar Rising","Lithoform Engine (Extended Art)","","375","M","Near Mint Foil","10.94","12.60","9.9900","9.0000","0","0","18.7300",""
"C-2011428","Magic","Zendikar Rising","Omnath, Locus of Creation (Showcase)","Purplemana SKU: [XX-01325-57544]","312","M","Near Mint","","","","","1","0","23.0000","https://static.tcgplayer.com/4A6A5EE9-D61A-4D0E-A9B9-9615B66AB25A"
"4547333","Magic","Zendikar Rising","Skyclave Apparition (Extended Art)","","322","R","Near Mint","3.79","4.99","3.9800","2.9900","0","0","7.5000",""
"C-1998237","Magic","Zendikar Rising Expeditions","Verdant Catacombs","Purplemana SKU: [AM-01313-56633]","8","M","Near Mint","","","","","1","0","63.2500","https://static.tcgplayer.com/F7C0952F-3B43-432B-A454-C04CC3EC6F65"
